tab,scope,kind,group,key,target,param,label,minimum,maximum,step,neutral,available,section,tooltip
World,optional editor,slider,sliders,artifact_edit:item:FArtifactMomsBeads:weight,,,Artifacts / FArtifactMomsBeads / Weight (kg; -1 = Inherit),-1,100,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:ArtifactProtectionBurn2,,,Artifacts / FArtifactPlasma / Fire protection (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:ArtifactProtectionRadiation2,,,Artifacts / FArtifactPlasma / Radiation removal (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:cost,,,Artifacts / FArtifactPlasma / Base price (-1 = Inherit),-1,1000000,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_AdditionalInventoryWeight,,,Artifacts / FArtifactPlasma / Add carry capacity (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_DegenBleeding,,,Artifacts / FArtifactPlasma / Add bleeding reduction (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_DurabilityIncrease,,,Artifacts / FArtifactPlasma / Add maximum durability (experimental) (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_IncreaseRegenStamina,,,Artifacts / FArtifactPlasma / Add stamina regeneration (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_ProtectionBurn,,,Artifacts / FArtifactPlasma / Add fire protection (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_ProtectionChemicalBurn,,,Artifacts / FArtifactPlasma / Add chemical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_ProtectionRadiation,,,Artifacts / FArtifactPlasma / Add radiation removal (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_ProtectionShock,,,Artifacts / FArtifactPlasma / Add electric protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:extra_ProtectionStrike,,,Artifacts / FArtifactPlasma / Add physical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactPlasma:weight,,,Artifacts / FArtifactPlasma / Weight (kg; -1 = Inherit),-1,100,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:ArtifactAdditionalInventoryWeight05,,,Artifacts / FArtifactResin / Carry capacity (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:ArtifactDegenBleeding05,,,Artifacts / FArtifactResin / Bleeding reduction (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:cost,,,Artifacts / FArtifactResin / Base price (-1 = Inherit),-1,1000000,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_AdditionalInventoryWeight,,,Artifacts / FArtifactResin / Add carry capacity (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_DegenBleeding,,,Artifacts / FArtifactResin / Add bleeding reduction (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_DurabilityIncrease,,,Artifacts / FArtifactResin / Add maximum durability (experimental) (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_IncreaseRegenStamina,,,Artifacts / FArtifactResin / Add stamina regeneration (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_ProtectionBurn,,,Artifacts / FArtifactResin / Add fire protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_ProtectionChemicalBurn,,,Artifacts / FArtifactResin / Add chemical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_ProtectionRadiation,,,Artifacts / FArtifactResin / Add radiation removal (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_ProtectionShock,,,Artifacts / FArtifactResin / Add electric protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:extra_ProtectionStrike,,,Artifacts / FArtifactResin / Add physical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactResin:weight,,,Artifacts / FArtifactResin / Weight (kg; -1 = Inherit),-1,100,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:ArtifactDegenBleeding4,,,Artifacts / FArtifactRingOmnipotence / Bleeding reduction (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:ArtifactProtectionBurn4,,,Artifacts / FArtifactRingOmnipotence / Fire protection (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:cost,,,Artifacts / FArtifactRingOmnipotence / Base price (-1 = Inherit),-1,1000000,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_AdditionalInventoryWeight,,,Artifacts / FArtifactRingOmnipotence / Add carry capacity (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_DegenBleeding,,,Artifacts / FArtifactRingOmnipotence / Add bleeding reduction (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_DurabilityIncrease,,,Artifacts / FArtifactRingOmnipotence / Add maximum durability (experimental) (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_IncreaseRegenStamina,,,Artifacts / FArtifactRingOmnipotence / Add stamina regeneration (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_ProtectionBurn,,,Artifacts / FArtifactRingOmnipotence / Add fire protection (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_ProtectionChemicalBurn,,,Artifacts / FArtifactRingOmnipotence / Add chemical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_ProtectionRadiation,,,Artifacts / FArtifactRingOmnipotence / Add radiation removal (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_ProtectionShock,,,Artifacts / FArtifactRingOmnipotence / Add electric protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:extra_ProtectionStrike,,,Artifacts / FArtifactRingOmnipotence / Add physical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:radiation,,,Artifacts / FArtifactRingOmnipotence / Radiation (-1 inherit; 0 off; 1–4 tier),-1,4,,-1,True,artifact editor,Uses the game's existing radiation tiers so lead containers and tutorials retain recognized effects. Higher tiers need stronger shielding. The global radiation factor still applies. -1 = unchanged. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactRingOmnipotence:weight,,,Artifacts / FArtifactRingOmnipotence / Weight (kg; -1 = Inherit),-1,100,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:ArtifactDegenBleeding1,,,Artifacts / FArtifactSteak / Bleeding reduction (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:cost,,,Artifacts / FArtifactSteak / Base price (-1 = Inherit),-1,1000000,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_AdditionalInventoryWeight,,,Artifacts / FArtifactSteak / Add carry capacity (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_DegenBleeding,,,Artifacts / FArtifactSteak / Add bleeding reduction (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_DurabilityIncrease,,,Artifacts / FArtifactSteak / Add maximum durability (experimental) (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_IncreaseRegenStamina,,,Artifacts / FArtifactSteak / Add stamina regeneration (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_ProtectionBurn,,,Artifacts / FArtifactSteak / Add fire protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_ProtectionChemicalBurn,,,Artifacts / FArtifactSteak / Add chemical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_ProtectionRadiation,,,Artifacts / FArtifactSteak / Add radiation removal (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_ProtectionShock,,,Artifacts / FArtifactSteak / Add electric protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:extra_ProtectionStrike,,,Artifacts / FArtifactSteak / Add physical protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:radiation,,,Artifacts / FArtifactSteak / Radiation (-1 inherit; 0 off; 1–4 tier),-1,4,,-1,True,artifact editor,Uses the game's existing radiation tiers so lead containers and tutorials retain recognized effects. Higher tiers need stronger shielding. The global radiation factor still applies. -1 = unchanged. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:FArtifactSteak:weight,,,Artifacts / FArtifactSteak / Weight (kg; -1 = Inherit),-1,100,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:ArtifactAdditionalInventoryWeight1,,,Artifacts / GArtifactBloodStone / Carry capacity (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:ArtifactPenaltyLessWeightEffect1,,,Artifacts / GArtifactBloodStone / Penalty-free carry weight (%),0,400,,100,True,artifact editor,"Additional multiplier on this item's existing bonus, combined with global artifact strength. 100% inherits; 0% removes the magnitude. Other artifacts keep their own effects. Carry capacity and penalty-free carry weight are separate bonuses. Re-equip after changing the mod. Not play-tested yet."
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:cost,,,Artifacts / GArtifactBloodStone / Base price (-1 = Inherit),-1,1000000,,-1,True,artifact editor, -1 = Inherit. An explicit value overrides global item changes; difficulty and trader factors still apply. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:extra_AdditionalInventoryWeight,,,Artifacts / GArtifactBloodStone / Add carry capacity (% of native Low; 0 off),0,1000,,0,False,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:extra_DegenBleeding,,,Artifacts / GArtifactBloodStone / Add bleeding reduction (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:extra_DurabilityIncrease,,,Artifacts / GArtifactBloodStone / Add maximum durability (experimental) (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:extra_IncreaseRegenStamina,,,Artifacts / GArtifactBloodStone / Add stamina regeneration (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
World,optional editor,slider,sliders,artifact_edit:item:GArtifactBloodStone:extra_ProtectionBurn,,,Artifacts / GArtifactBloodStone / Add fire protection (% of native Low; 0 off),0,1000,,0,True,artifact editor,Adds a bonus this artifact does not already have. 100% uses the installed native Low-tier magnitude; the global artifact-strength factor also applies. 0 disables this addition. Carry capacity also adds a hidden penalty-free weight bonus with the same factor. Use the bonus-label checkbox to adjust the displayed tier. Re-equip after changing the mod. Multiple added rows and protection of fake/quest variants need a game test. Not play-tested yet.
