source,kind,faction,role_or_helper,struct_key,sid,refkey,root_values,slot,category,player_rank,rank,difficulty,slot_extra,candidate,path,item_sid,generator_sid,mode,weight,chance,min_count,max_count,ammo_min,ammo_max,durability_min,durability_max,candidate_all_values
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[3],WeaponPrimary,ERank::Veteran,,EGameDifficulty::Stalker,{},[3],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[3].PossibleItems.[3],GunLavina_ST,,weight,100,,,,0,6,0.25,0.5,"{""ItemPrototypeSID"":""GunLavina_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""6""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[0],GunGvintar_ST,,weight,400,,,,0,6,0.25,0.5,"{""ItemPrototypeSID"":""GunGvintar_ST"",""Weight"":""400"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""6""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[1],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[1],GunGrim_ST,,weight,1000,,,,0,6,0.25,0.5,"{""ItemPrototypeSID"":""GunGrim_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""6""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[2],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[4].PossibleItems.[2],GunLavina_ST,,weight,1000,,,,0,6,0.25,0.5,"{""ItemPrototypeSID"":""GunLavina_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""6""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[5].PossibleItems.[0],,GeneralNPC_Duty_Armor,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_Armor"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],SubItemGenerator,,,,{},[1],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[5].PossibleItems.[1],,GeneralNPC_Duty_WeaponPistol,chance,,0.45,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_WeaponPistol"",""Chance"":""0.45""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[6],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[6].PossibleItems.[0],,GeneralNPC_Consumables_Stormtrooper,weight,1,,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Consumables_Stormtrooper"",""Weight"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[7],Artifact,,,,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[7].PossibleItems.[0],GrenadeRGD5,,chance,,0.2,1,1,,,,,"{""ItemPrototypeSID"":""GrenadeRGD5"",""Chance"":""0.2"",""MinCount"":""1"",""MaxCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],Detector,,,,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[8].PossibleItems.[0],Echo,,chance,,0.05,1,,,,,,"{""ItemPrototypeSID"":""Echo"",""Chance"":""0.05"",""MinCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Stormtrooper,GeneralNPC_Duty_Stormtrooper_ItemGenerator,GeneralNPC_Duty_Stormtrooper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Stormtrooper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[9],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Stormtrooper_ItemGenerator.ItemGenerator.[9].PossibleItems.[0],,GeneralNPC_Duty_NVG,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_NVG"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],WeaponPrimary,"ERank::Newbie, ERank::Experienced",,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[0].PossibleItems.[0],GunAK74_ST,,weight,1000,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunAK74_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],WeaponPrimary,"ERank::Newbie, ERank::Experienced",,,{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[0].PossibleItems.[1],GunGvintar_ST,,weight,100,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunGvintar_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],WeaponPrimary,"ERank::Newbie, ERank::Experienced",,,{},[2],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[0].PossibleItems.[2],GunSVDM_SP,,weight,100,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVDM_SP"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[1].PossibleItems.[0],GunSVDM_SP,,weight,1000,,,,3,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVDM_SP"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""3"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[1].PossibleItems.[1],GunSKP_DMR,,weight,500,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSKP_DMR"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Master,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[2].PossibleItems.[0],GunSVDM_SP,,weight,1000,,,,3,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVDM_SP"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""3"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Master,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[2].PossibleItems.[1],GunSVU_SP,,weight,500,,,,3,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVU_SP"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""3"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[2],WeaponPrimary,ERank::Master,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[2],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[2].PossibleItems.[2],GunSKP_DMR,,weight,1000,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSKP_DMR"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[3],WeaponPrimary,ERank::Veteran,,EGameDifficulty::Stalker,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[3].PossibleItems.[0],GunSVDM_SP,,weight,1000,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVDM_SP"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[3],WeaponPrimary,ERank::Veteran,,EGameDifficulty::Stalker,{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[3].PossibleItems.[1],GunSKP_DMR,,weight,500,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunSKP_DMR"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[4].PossibleItems.[0],GunSVDM_SP,,weight,1000,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVDM_SP"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[4].PossibleItems.[1],GunSVU_SP,,weight,500,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunSVU_SP"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[4],WeaponPrimary,ERank::Master,,EGameDifficulty::Stalker,{},[2],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[4].PossibleItems.[2],GunSKP_DMR,,weight,500,,,,0,2,0.25,0.5,"{""ItemPrototypeSID"":""GunSKP_DMR"",""Weight"":""500"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""2""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[5].PossibleItems.[0],,GeneralNPC_Duty_Armor,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_Armor"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[5],SubItemGenerator,,,,{},[1],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[5].PossibleItems.[1],,GeneralNPC_Duty_WeaponPistol,chance,,0.5,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_WeaponPistol"",""Chance"":""0.5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[6],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[6].PossibleItems.[0],,GeneralNPC_Consumables_Sniper,weight,0.5,,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Consumables_Sniper"",""Weight"":""0.5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[7],Artifact,,,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[7].PossibleItems.[0],GrenadeF1,,chance,,0.2,1,1,,,,,"{""ItemPrototypeSID"":""GrenadeF1"",""Chance"":""0.2"",""MinCount"":""1"",""MaxCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[8],Detector,,,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[8].PossibleItems.[0],Echo,,chance,,0.05,1,,,,,,"{""ItemPrototypeSID"":""Echo"",""Chance"":""0.05"",""MinCount"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Sniper,GeneralNPC_Duty_Sniper_ItemGenerator,GeneralNPC_Duty_Sniper_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Sniper_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[9],SubItemGenerator,,,,{},[0],GeneralNPC_Duty_Sniper_ItemGenerator.ItemGenerator.[9].PossibleItems.[0],,GeneralNPC_Duty_NVG,chance,,1,,,,,,,"{""ItemGeneratorPrototypeSID"":""GeneralNPC_Duty_NVG"",""Chance"":""1""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],WeaponPrimary,"ERank::Newbie, ERank::Experienced",,,{},[0],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[0].PossibleItems.[0],GunAK74_ST,,weight,1000,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunAK74_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[0],WeaponPrimary,"ERank::Newbie, ERank::Experienced",,,{},[1],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[0].PossibleItems.[1],GunGvintar_ST,,weight,100,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunGvintar_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[0],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[1].PossibleItems.[0],GunAK74_ST,,weight,400,,,,0,5,0.25,0.5,"{""ItemPrototypeSID"":""GunAK74_ST"",""Weight"":""400"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""5""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[1],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[1].PossibleItems.[1],GunGvintar_ST,,weight,1000,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunGvintar_ST"",""Weight"":""1000"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[2],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[1].PossibleItems.[2],GunGrim_ST,,weight,100,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunGrim_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
vanilla/Stalker2/Content/GameLite/GameData/ItemGeneratorPrototypes.cfg,ordinary role,Duty,Heavy,GeneralNPC_Duty_Heavy_ItemGenerator,GeneralNPC_Duty_Heavy_ItemGenerator,[0],"{""SID"":""GeneralNPC_Duty_Heavy_ItemGenerator"",""RefreshTime"":""1d"",""SpecificRewardSound"":""EUISound::SystemNotificationNews""}",[1],WeaponPrimary,ERank::Veteran,,"EGameDifficulty::Easy, EGameDifficulty::Medium, EGameDifficulty::Hard",{},[3],GeneralNPC_Duty_Heavy_ItemGenerator.ItemGenerator.[1].PossibleItems.[3],GunLavina_ST,,weight,100,,,,0,7,0.25,0.5,"{""ItemPrototypeSID"":""GunLavina_ST"",""Weight"":""100"",""MinDurability"":""0.25"",""MaxDurability"":""0.5"",""AmmoMinCount"":""0"",""AmmoMaxCount"":""7""}"
